query,page,clicks_28d,impressions_28d,ctr_28d,position_28d,topic,topic_group,language,intent,is_brand,is_local,is_commercial_modifier,position_bucket,clicks_90d,impressions_90d,ctr_90d,position_90d,clicks_prev28,impressions_prev28,position_prev28,page_locale,page_type,language_mismatch
gptbots,https://gptbot.uz/,0,0,,,brand,brand,neutral,navigational,True,False,False,,0,1,0.0,67.0,0.0,1.0,67.0,root,home,False
ii chat,https://gptbot.uz/ru/blog/ii-chat-na-russkom-chto-eto-i-kakie-byvayut/,0,0,,,other,other,en,unknown,False,False,False,,0,4,0.0,8.25,0.0,1.0,8.0,ru,blog,False
ko‘chmas mulk,https://gptbot.uz/uz/kochmas-mulk-agentligi-uchun-ai-bot/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,10.0,,,,uz,landing,False
o'zbekistonda biznes uchun ai bot,https://gptbot.uz/ru/o-kompanii/,0,0,,,chatbot_dev,services_bots,uz,commercial,False,True,False,,0,1,0.0,90.0,0.0,1.0,90.0,ru,landing,True
o'zbekistonda biznes uchun ai bot,https://gptbot.uz/uz/blog/chat-gpt-uzbek-biznes-uchun/,0,0,,,chatbot_dev,services_bots,uz,commercial,False,True,False,,0,1,0.0,69.0,0.0,1.0,69.0,uz,blog,False
o'zbekistonda biznes uchun ai bot,https://gptbot.uz/uz/sayt-uchun-ai-bot/,0,0,,,chatbot_dev,services_bots,uz,commercial,False,True,False,,0,1,0.0,81.0,0.0,1.0,81.0,uz,landing,False
o‘zbekiston ko‘chmas mulk agentliklari,https://gptbot.uz/uz/kochmas-mulk-agentligi-uchun-ai-bot/,0,0,,,other,other,uz,unknown,False,True,False,,0,1,0.0,1.0,,,,uz,landing,False
o‘zbekiston ko‘chmas mulk agentliklari,https://gptbot.uz/uz/whatsapp-bot-biznes-uchun/,0,0,,,other,other,uz,unknown,False,True,False,,0,1,0.0,2.0,,,,uz,landing,False
o‘zbekiston uy-joy bozori,https://gptbot.uz/uz/kochmas-mulk-agentligi-uchun-ai-bot/,0,0,,,other,other,uz,unknown,False,True,False,,0,1,0.0,9.0,,,,uz,landing,False
payme telegram bot,https://gptbot.uz/uz/blog/telegram-botda-payme-click-humo-tolovlarini-qabul-qilish/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,1,0.0,23.0,0.0,1.0,23.0,uz,blog,False
python bot telegram,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,2,0.0,47.5,0.0,2.0,47.5,ru,blog,False
python telegram bot api,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,1,0.0,46.0,0.0,1.0,46.0,ru,blog,False
python telegram bot примеры,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,47.0,0.0,1.0,47.0,ru,blog,False
python tg bot,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,1,0.0,48.0,0.0,1.0,48.0,ru,blog,False
python-telegram-bot,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,1,0.0,44.0,0.0,1.0,44.0,ru,blog,False
razrabotka,https://gptbot.uz/ru/razrabotka-saytov-tashkent/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,25.0,0.0,1.0,25.0,ru,landing,False
savdoni avtomatlashtirish,https://gptbot.uz/uz/savdoni-avtomatlashtirish/,0,0,,,leads_automation,services_bots,neutral,commercial_investigation,False,False,False,,0,2,0.0,18.5,0.0,2.0,18.5,uz,landing,False
sayt ochish,https://gptbot.uz/uz/sayt-yaratish/,0,0,,,webdev,services_web,uz,commercial_investigation,False,False,False,,0,1,0.0,38.0,0.0,1.0,38.0,uz,landing,False
sayt tayyorlash xizmati,https://gptbot.uz/uz/sayt-yaratish/,0,0,,,webdev,services_web,neutral,commercial,False,False,True,,0,1,0.0,30.0,0.0,1.0,30.0,uz,landing,False
seo аудит сайта,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,0,0,,,seo,services_web,ru,commercial_investigation,False,False,False,,0,1,0.0,85.0,0.0,1.0,85.0,ru,blog,False
seo аудит сайта пример,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,0,0,,,seo,services_web,ru,informational,False,False,False,,0,2,0.0,80.0,0.0,2.0,80.0,ru,blog,False
seo поисковое продвижение,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,0,,,seo,services_web,ru,commercial_investigation,False,False,False,,0,7,0.0,79.57142857142857,0.0,7.0,79.57142857142857,ru,blog,False
seo продвижение интернет магазина цена,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,0,0,,,seo,services_web,ru,commercial,False,False,True,,0,1,0.0,7.0,0.0,1.0,7.0,ru,blog,False
seo продвижение раскрутка сайта,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,0,,,seo,services_web,ru,commercial_investigation,False,False,False,,0,1,0.0,86.0,0.0,1.0,86.0,ru,blog,False
seo продвижение раскрутка сайтов,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,0,,,seo,services_web,ru,commercial_investigation,False,False,False,,0,1,0.0,95.0,0.0,1.0,95.0,ru,blog,False
seo продвижение сайтов стоимость,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,0,0,,,seo,services_web,ru,commercial,False,False,True,,0,1,0.0,50.0,0.0,1.0,50.0,ru,blog,False
seo продвижение сайтов это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,0,,,seo,services_web,ru,informational,False,False,False,,0,2,0.0,65.0,0.0,2.0,65.0,ru,blog,False
seo услуги что это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,0,,,seo,services_web,ru,commercial,False,False,True,,0,1,0.0,65.0,0.0,1.0,65.0,ru,blog,False
seo услуги что это такое,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,0,,,seo,services_web,ru,commercial,False,False,True,,0,1,0.0,67.0,0.0,1.0,67.0,ru,blog,False
seo услуги это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,0,,,seo,services_web,ru,commercial,False,False,True,,0,1,0.0,72.0,0.0,1.0,72.0,ru,blog,False
seo чеклист,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,0,0,,,seo,services_web,ru,informational,False,False,False,,0,1,0.0,100.0,0.0,1.0,100.0,ru,blog,False
smm продвижение что это,https://gptbot.uz/ru/blog/chto-takoe-smm-prodvizhenie/,0,0,,,smm,services_marketing,ru,informational,False,False,False,,0,2,0.0,28.0,0.0,2.0,28.0,ru,blog,False
sotuvchi ai,https://gptbot.uz/uz/ai-sotuvchi/,0,0,,,ai_general,ai_informational,neutral,informational,False,False,False,,0,3,0.0,8.666666666666668,,,,uz,landing,False
telegram api python,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,1,0.0,48.0,0.0,1.0,48.0,ru,blog,False
telegram ariza,https://gptbot.uz/uz/blog/instagram-telegram-crm-bitta-ariza-voronkasi/,0,0,,,telegram_bots,services_bots,neutral,commercial_investigation,False,False,False,,0,1,0.0,203.0,,,,uz,blog,False
telegram bot python,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,2,0.0,50.0,0.0,2.0,50.0,ru,blog,False
telegram bot/python,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,1,0.0,61.0,0.0,1.0,61.0,ru,blog,False
telegram mini apps,https://gptbot.uz/ru/blog/telegram-mini-app-chto-eto/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,1,0.0,70.0,0.0,1.0,70.0,ru,blog,False
telegram бот на python,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,54.0,0.0,1.0,54.0,ru,blog,False
uzbekistan,https://gptbot.uz/ru/blog/kak-podklyuchit-telegram-bot-k-crm/,0,0,,,other,other,en,unknown,False,True,False,,0,2,0.0,48.0,,,,ru,blog,False
web разработка под ключ,https://gptbot.uz/ru/razrabotka-sayta-pod-klyuch/,0,0,,,webdev,services_web,ru,commercial,False,False,True,,0,1,0.0,24.0,0.0,1.0,24.0,ru,landing,False
а узбекистан?,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,0,,,other,other,ru,unknown,False,True,False,,0,1,0.0,3.0,0.0,1.0,3.0,ru,blog,False
автоматизация приема заявок,https://gptbot.uz/ru/bot-dlya-obrabotki-zayavok/,0,0,,,leads_automation,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,90.0,,,,ru,landing,False
автоматизация продаж в чате,https://gptbot.uz/ru/avtomatizatsiya-prodazh/,0,0,,,leads_automation,services_bots,ru,commercial_investigation,False,False,False,,0,4,0.0,18.5,0.0,2.0,17.5,ru,landing,False
аудит сайта пример отчета,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,0,0,,,seo,services_web,ru,informational,False,False,False,,0,1,0.0,91.0,0.0,1.0,91.0,ru,blog,False
аудит сайта примеры,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,0,0,,,seo,services_web,ru,informational,False,False,False,,0,1,0.0,70.0,0.0,1.0,70.0,ru,blog,False
бесплатный бот,https://gptbot.uz/ru/blog/besplatnyy-chat-bot-chto-realno-besplatno/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,77.0,0.0,1.0,77.0,ru,blog,False
библиотека python telegram bot,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,63.0,0.0,2.0,63.0,ru,blog,False
бизнес сайт под ключ,https://gptbot.uz/ru/razrabotka-sayta-pod-klyuch/,0,0,,,webdev,services_web,ru,commercial,False,False,True,,0,2,0.0,15.0,0.0,2.0,15.0,ru,landing,False
бот telegram python,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,54.0,0.0,2.0,54.0,ru,blog,False
бот для заявок,https://gptbot.uz/ru/blog/bot-dlya-zayavok/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,20.0,0.0,1.0,20.0,ru,blog,False
бот для обработки заявок,https://gptbot.uz/ru/blog/bot-dlya-zayavok/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,19.0,0.0,1.0,19.0,ru,blog,False
бот для приема заявок телеграм,https://gptbot.uz/ru/blog/telegram-bot-dlya-zayavok/,0,0,,,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,58.0,,,,ru,blog,False
бот для сайта,https://gptbot.uz/ru/blog/chat-bot-dlya-sayta-kak-dobavit-i-skolko-stoit/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,78.0,,,,ru,blog,False
бот на python,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,50.0,0.0,2.0,50.0,ru,blog,False
бот телеграмм на питоне,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,54.0,0.0,1.0,54.0,ru,blog,False
в узбекистане,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,0,,,other,other,ru,unknown,False,True,False,,0,1,0.0,2.0,0.0,1.0,2.0,ru,blog,False
в узбекистане ?,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,0,,,other,other,ru,unknown,False,True,False,,0,1,0.0,5.0,0.0,1.0,5.0,ru,blog,False
веб разработка под ключ,https://gptbot.uz/ru/razrabotka-sayta-pod-klyuch/,0,0,,,webdev,services_web,ru,commercial,False,False,True,,0,1,0.0,29.0,0.0,1.0,29.0,ru,landing,False
где моя переписка с ии,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,0,,,ai_general,ai_informational,ru,informational,False,False,False,,0,1,0.0,8.0,0.0,1.0,8.0,ru,blog,False
голосовые ии боты для бизнеса,https://gptbot.uz/ru/blog/golosovoy-chat-s-ii-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,60.5,0.0,1.0,100.0,ru,blog,False
директ на компе инстаграм,https://gptbot.uz/ru/blog/instagram-direct-bot-kak-rabotaet/,0,0,,,instagram_bots,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,70.5,0.0,2.0,70.5,ru,blog,False
доработать сайт,https://gptbot.uz/ru/razrabotka-saytov-tashkent/,0,0,,,webdev,services_web,ru,commercial_investigation,False,False,False,,0,1,0.0,12.0,0.0,1.0,12.0,ru,landing,False
заказать сайт под ключ,https://gptbot.uz/ru/razrabotka-saytov-tashkent/,0,0,,,webdev,services_web,ru,commercial,False,False,True,,0,1,0.0,60.0,0.0,1.0,60.0,ru,landing,False
заказать сео продвижение,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,0,,,seo,services_web,ru,commercial,False,False,True,,0,1,0.0,76.0,0.0,1.0,76.0,ru,landing,False
изготовить сайт под ключ,https://gptbot.uz/ru/razrabotka-sayta-pod-klyuch/,0,0,,,webdev,services_web,ru,commercial,False,False,True,,0,1,0.0,26.0,0.0,1.0,26.0,ru,landing,False
ии бот для бизнеса,https://gptbot.uz/ru/blog/chatgpt-ili-ai-bot-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,82.0,0.0,1.0,82.0,ru,blog,False
ии бот для бизнеса,https://gptbot.uz/ru/blog/kak-vybrat-ai-bota-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,96.0,0.0,1.0,96.0,ru,blog,False
ии бот для бизнеса,https://gptbot.uz/ru/gpt-bot-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,63.0,,,,ru,landing,False
ии бот для продаж,https://gptbot.uz/ru/blog/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,92.5,0.0,2.0,92.5,ru,blog_index,False
ии бот для продаж,https://gptbot.uz/ru/blog/chto-takoe-ai-bot-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,89.0,0.0,2.0,89.0,ru,blog,False
ии боты для бизнеса,https://gptbot.uz/ru/blog/kak-vybrat-ai-bota-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,80.0,0.0,1.0,76.0,ru,blog,False
ии боты для бизнеса,https://gptbot.uz/ru/gpt-bot-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,88.0,,,,ru,landing,False
ии для обработки заявок,https://gptbot.uz/ru/bot-dlya-obrabotki-zayavok/,0,0,,,leads_automation,services_bots,ru,commercial_investigation,False,False,False,,0,3,0.0,91.0,0.0,3.0,91.0,ru,landing,False
ии для салона красоты,https://gptbot.uz/ru/ai-bot-dlya-salona-krasoty/,0,0,,,ai_general,ai_informational,ru,informational,False,False,False,,0,13,0.0,71.15384615384616,0.0,9.0,72.22222222222223,ru,landing,False
ии для салона красоты,https://gptbot.uz/ru/blog/ai-bot-dlya-salona-krasoty-zadachi/,0,0,,,ai_general,ai_informational,ru,informational,False,False,False,,0,13,0.0,49.07692307692308,0.0,11.0,49.27272727272727,ru,blog,False
ии и чат джипити разница,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,0,,,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,,0,1,0.0,1.0,0.0,1.0,1.0,ru,landing,True
ии консультант для сайта,https://gptbot.uz/ru/ai-chat-dlya-sayta/,0,0,,,webdev,services_web,ru,commercial_investigation,False,False,False,,0,3,0.0,98.0,0.0,1.0,99.0,ru,landing,False
ии чат бот для бизнеса,https://gptbot.uz/ru/blog/chatgpt-ili-ai-bot-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,92.0,0.0,1.0,92.0,ru,blog,False
ии чат бот для бизнеса,https://gptbot.uz/ru/blog/chto-takoe-ai-bot-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,88.0,,,,ru,blog,False
ии чат бот для бизнеса,https://gptbot.uz/ru/chat-bot-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,51.0,,,,ru,landing,False
ии чат бот для бизнеса,https://gptbot.uz/ru/gpt-bot-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,90.0,,,,ru,landing,False
ии чат бот для сайта,https://gptbot.uz/ru/blog/chat-bot-dlya-sayta-kak-dobavit-i-skolko-stoit/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,2,0.0,71.0,,,,ru,blog,False
искусственный интеллект общение,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,0,,,ai_general,ai_informational,ru,informational,False,False,False,,0,1,0.0,82.0,,,,ru,blog,False
как написать телеграм бот,https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,91.0,0.0,1.0,91.0,ru,blog,False
как подключить openai к telegram-боту,https://gptbot.uz/ru/blog/kak-podklyuchit-chatgpt-k-telegram-botu/,0,0,,,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,,0,2,0.0,29.5,0.0,2.0,29.5,ru,blog,False
как пользоваться инстаграм директ,https://gptbot.uz/ru/blog/instagram-direct-bot-kak-rabotaet/,0,0,,,instagram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,68.0,,,,ru,blog,False
как сделать бот для сайта,https://gptbot.uz/ru/blog/chat-bot-dlya-sayta-kak-dobavit-i-skolko-stoit/,0,0,,,chatbot_dev,services_bots,ru,informational,False,False,False,,0,42,0.0,62.80952380952381,0.0,7.0,68.14285714285714,ru,blog,False
как сделать бота в телеграм,https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,96.0,0.0,1.0,96.0,ru,blog,False
как сделать телеграм бота на питоне,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,54.0,0.0,1.0,54.0,ru,blog,False
как создать telegram bot,https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,24.0,0.0,1.0,24.0,ru,blog,False
как создать бота в телеграм,https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,89.0,0.0,1.0,89.0,ru,blog,False
как создать бота в телеграмме python,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,80.0,0.0,1.0,80.0,ru,blog,False
как создать своего телеграм бота,https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,98.0,0.0,1.0,98.0,ru,blog,False
как создать телеграм бот,https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,1,0.0,97.0,0.0,1.0,97.0,ru,blog,False
как создать телеграм бота,https://gptbot.uz/ru/blog/kak-sozdat-telegram-bota/,0,0,,,telegram_bots,services_bots,ru,informational,False,False,False,,0,3,0.0,92.33333333333331,0.0,3.0,92.33333333333331,ru,blog,False
какие есть чаты ии,https://gptbot.uz/ru/blog/ii-chat-na-russkom-chto-eto-i-kakie-byvayut/,0,0,,,ai_general,ai_informational,ru,informational,False,False,False,,0,1,0.0,93.0,,,,ru,blog,False
какие услуги оказывает smm специалист,https://gptbot.uz/ru/blog/chto-vhodit-v-uslugi-smm-specialista/,0,0,,,smm,services_marketing,ru,commercial,False,False,True,,0,1,0.0,27.0,0.0,1.0,27.0,ru,blog,False
ключ разработка сайта цена,https://gptbot.uz/ru/razrabotka-saytov-tashkent/,0,0,,,webdev,services_web,ru,commercial,False,False,True,,0,1,0.0,47.0,0.0,1.0,47.0,ru,landing,False
